Date;Region/City;Region/City-Eng;Region_ID;Day-Confirmed;Day-Deaths;Day-Recovered;Confirmed;Deaths;Recovered
26.01.2020;Diamond Princess;Diamond Princess;;3.00;0.00;0.00;3.00;0.00;0.00
31.01.2020;Тюменская область;Tyumen region;72.00;1.00;0.00;0.00;1.00;0.00;0.00
31.01.2020;Забайкальский край;Zabaykalsky Krai;75.00;1.00;0.00;0.00;1.00;0.00;0.00
12.02.2020;Тюменская область;Tyumen region;72.00;0.00;0.00;1.00;1.00;0.00;1.00
12.02.2020;Забайкальский край;Zabaykalsky Krai;75.00;0.00;0.00;1.00;1.00;0.00;1.00
03.02.2020;Московская область;Moscow region;50.00;1.00;0.00;0.00;1.00;0.00;0.00
05.03.2020;Санкт-Петербург;St. Petersburg;78.00;1.00;0.00;0.00;1.00;0.00;0.00
06.03.2020;Москва;Moscow;77.00;5.00;0.00;0.00;5.00;0.00;0.00
06.03.2020;Нижегородская область;Nizhny Novgorod Region;52.00;1.00;0.00;0.00;1.00;0.00;0.00
06.03.2020;Diamond Princess;Diamond Princess;;0.00;0.00;3.00;3.00;0.00;3.00
07.03.2020;Москва;Moscow;77.00;0.00;0.00;1.00;5.00;0.00;1.00
07.03.2020;Санкт-Петербург;St. Petersburg;78.00;1.00;0.00;0.00;2.00;0.00;0.00
07.03.2020;Липецкая область;Lipetsk region;48.00;3.00;0.00;0.00;3.00;0.00;0.00
08.03.2020;Московская область;Moscow region;50.00;1.00;0.00;0.00;2.00;0.00;0.00
08.03.2020;Белгородская область;Belgorod region;31.00;1.00;0.00;0.00;1.00;0.00;0.00
08.03.2020;Калининградская область;Kaliningrad region;39.00;1.00;0.00;0.00;1.00;0.00;0.00
09.03.2020;Москва;Moscow;77.00;3.00;0.00;0.00;8.00;0.00;1.00
11.03.2020;Москва;Moscow;77.00;6.00;0.00;0.00;14.00;0.00;1.00
11.03.2020;Московская область;Moscow region;50.00;2.00;0.00;0.00;4.00;0.00;0.00
12.03.2020;Москва;Moscow;77.00;4.00;0.00;0.00;18.00;0.00;1.00
12.03.2020;Калининградская область;Kaliningrad region;39.00;1.00;0.00;0.00;2.00;0.00;0.00
12.03.2020;Краснодарский край;Krasnodar region;23.00;1.00;0.00;0.00;1.00;0.00;0.00
13.03.2020;Москва;Moscow;77.00;5.00;0.00;0.00;23.00;0.00;1.00
13.03.2020;Московская область;Moscow region;50.00;1.00;0.00;0.00;5.00;0.00;0.00
13.03.2020;Санкт-Петербург;St. Petersburg;78.00;3.00;0.00;0.00;5.00;0.00;0.00
13.03.2020;Ленинградская область;Leningrad region;47.00;1.00;0.00;0.00;1.00;0.00;0.00
13.03.2020;Пермский край;Perm;59.00;1.00;0.00;0.00;1.00;0.00;0.00
14.03.2020;Москва;Moscow;77.00;9.00;0.00;0.00;32.00;0.00;1.00
14.03.2020;Московская область;Moscow region;50.00;1.00;0.00;0.00;6.00;0.00;0.00
14.03.2020;Санкт-Петербург;St. Petersburg;78.00;1.00;0.00;0.00;6.00;0.00;0.00
14.03.2020;Кемеровская область;Kemerovo region;42.00;2.00;0.00;0.00;2.00;0.00;0.00
14.03.2020;Калининградская область;Kaliningrad region;39.00;1.00;0.00;0.00;3.00;0.00;0.00
15.03.2020;Московская область;Moscow region;50.00;3.00;0.00;0.00;9.00;0.00;0.00
15.03.2020;Тюменская область;Tyumen region;72.00;1.00;0.00;0.00;2.00;0.00;1.00
16.03.2020;Москва;Moscow;77.00;20.00;0.00;0.00;52.00;0.00;1.00
16.03.2020;Санкт-Петербург;St. Petersburg;78.00;3.00;0.00;2.00;9.00;0.00;2.00
16.03.2020;Московская область;Moscow region;50.00;1.00;0.00;0.00;10.00;0.00;0.00
16.03.2020;Самарская область;Samara Region;63.00;3.00;0.00;0.00;3.00;0.00;0.00
16.03.2020;Кировская область;Kirov region;43.00;1.00;0.00;0.00;1.00;0.00;0.00
16.03.2020;Пермский край;Perm;59.00;1.00;0.00;0.00;2.00;0.00;0.00
16.03.2020;Республика Коми;Komi Republic;11.00;1.00;0.00;0.00;1.00;0.00;0.00
17.03.2020;Москва;Moscow;77.00;3.00;0.00;0.00;55.00;0.00;1.00
17.03.2020;Самарская область;Samara Region;63.00;2.00;0.00;0.00;5.00;0.00;0.00
17.03.2020;Калининградская область;Kaliningrad region;39.00;2.00;0.00;0.00;5.00;0.00;0.00
17.03.2020;Тверская область;Tver region;69.00;2.00;0.00;0.00;2.00;0.00;0.00
17.03.2020;Московская область;Moscow region;50.00;2.00;0.00;0.00;12.00;0.00;0.00
17.03.2020;Красноярский край;Krasnoyarsk region;24.00;1.00;0.00;0.00;1.00;0.00;0.00
17.03.2020;Тамбовская область;Tambov Region;68.00;1.00;0.00;0.00;1.00;0.00;0.00
17.03.2020;Калужская область;Kaluga region;40.00;1.00;0.00;0.00;1.00;0.00;0.00
17.03.2020;Нижегородская область;Nizhny Novgorod Region;52.00;1.00;0.00;1.00;2.00;0.00;1.00
17.03.2020;Пензенская область;Penza region;58.00;1.00;0.00;0.00;1.00;0.00;0.00
17.03.2020;Республика Татарстан;Republic of Tatarstan;16.00;1.00;0.00;0.00;1.00;0.00;0.00
17.03.2020;Республика Хакасия;The Republic of Khakassia;19.00;1.00;0.00;0.00;1.00;0.00;0.00
17.03.2020;Свердловская область;Sverdlovsk region;66.00;1.00;0.00;0.00;1.00;0.00;0.00
17.03.2020;Архангельская область;Arkhangelsk region;29.00;1.00;0.00;0.00;1.00;0.00;0.00
17.03.2020;Ярославская область;Yaroslavl region;76.00;1.00;0.00;0.00;1.00;0.00;0.00
18.03.2020;Москва;Moscow;77.00;31.00;0.00;0.00;86.00;0.00;1.00
18.03.2020;Томская область;Tomsk region;70.00;1.00;0.00;0.00;1.00;0.00;0.00
18.03.2020;Новосибирская область;Novosibirsk region;54.00;1.00;0.00;0.00;1.00;0.00;0.00
19.03.2020;Москва;Moscow;77.00;12.00;0.00;4.00;98.00;0.00;5.00
19.03.2020;Московская область;Moscow region;50.00;5.00;0.00;1.00;17.00;0.00;1.00
19.03.2020;Свердловская область;Sverdlovsk region;66.00;5.00;0.00;0.00;6.00;0.00;0.00
19.03.2020;Тульская область;Tula region;71.00;3.00;0.00;0.00;3.00;0.00;0.00
19.03.2020;Красноярский край;Krasnoyarsk region;24.00;3.00;0.00;0.00;4.00;0.00;0.00
19.03.2020;Хабаровский край;Khabarovsk region;27.00;3.00;0.00;0.00;3.00;0.00;0.00
19.03.2020;Тамбовская область;Tambov Region;68.00;2.00;0.00;0.00;3.00;0.00;0.00
19.03.2020;Воронежская область;Voronezh region;36.00;2.00;0.00;0.00;2.00;0.00;0.00
19.03.2020;Краснодарский край;Krasnodar region;23.00;2.00;0.00;0.00;3.00;0.00;0.00
19.03.2020;Кировская область;Kirov region;43.00;2.00;0.00;0.00;3.00;0.00;0.00
19.03.2020;Ивановская область;Ivanovo region;37.00;1.00;0.00;0.00;1.00;0.00;0.00
19.03.2020;Рязанская область;Ryazan Oblast;62.00;1.00;0.00;0.00;1.00;0.00;0.00
19.03.2020;Мурманская область;Murmansk region;51.00;1.00;0.00;0.00;1.00;0.00;0.00
19.03.2020;Нижегородская область;Nizhny Novgorod Region;52.00;1.00;0.00;0.00;3.00;0.00;1.00
19.03.2020;Пермский край;Perm;59.00;1.00;0.00;0.00;3.00;0.00;0.00
19.03.2020;Новосибирская область;Novosibirsk region;54.00;1.00;0.00;0.00;2.00;0.00;0.00
19.03.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;1.00;0.00;0.00;1.00;0.00;0.00
19.03.2020;Оренбургская область;Orenburg region;56.00;1.00;0.00;0.00;1.00;0.00;0.00
19.03.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;1.00;0.00;0.00;1.00;0.00;0.00
19.03.2020;Санкт-Петербург;St. Petersburg;78.00;1.00;0.00;0.00;10.00;0.00;2.00
19.03.2020;Республика Чувашия;Chuvash Republic;21.00;1.00;0.00;0.00;1.00;0.00;0.00
19.03.2020;Саратовская область;Saratov region;64.00;1.00;0.00;0.00;1.00;0.00;0.00
19.03.2020;Тверская область;Tver region;69.00;1.00;0.00;0.00;3.00;0.00;0.00
19.03.2020;Липецкая область;Lipetsk region;48.00;0.00;0.00;3.00;3.00;0.00;3.00
20.03.2020;Москва;Moscow;77.00;33.00;0.00;0.00;131.00;0.00;5.00
20.03.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;6.00;0.00;0.00;7.00;0.00;0.00
20.03.2020;Санкт-Петербург;St. Petersburg;78.00;4.00;0.00;0.00;14.00;0.00;2.00
20.03.2020;Самарская область;Samara Region;63.00;4.00;0.00;0.00;9.00;0.00;0.00
20.03.2020;Кировская область;Kirov region;43.00;2.00;0.00;0.00;5.00;0.00;0.00
20.03.2020;Новосибирская область;Novosibirsk region;54.00;2.00;0.00;0.00;4.00;0.00;0.00
20.03.2020;Московская область;Moscow region;50.00;1.00;0.00;0.00;18.00;0.00;1.00
20.03.2020;Ульяновская область;Ulyanovsk region;73.00;1.00;0.00;0.00;1.00;0.00;0.00
20.03.2020;Тюменская область;Tyumen region;72.00;1.00;0.00;0.00;3.00;0.00;1.00
20.03.2020;Калининградская область;Kaliningrad region;39.00;0.00;0.00;1.00;5.00;0.00;1.00
21.03.2020;Московская область;Moscow region;50.00;17.00;0.00;0.00;35.00;0.00;1.00
21.03.2020;Москва;Moscow;77.00;6.00;0.00;3.00;137.00;0.00;8.00
21.03.2020;Республика Татарстан;Republic of Tatarstan;16.00;5.00;0.00;0.00;6.00;0.00;0.00
21.03.2020;Нижегородская область;Nizhny Novgorod Region;52.00;4.00;0.00;0.00;7.00;0.00;1.00
21.03.2020;Свердловская область;Sverdlovsk region;66.00;3.00;0.00;0.00;9.00;0.00;0.00
21.03.2020;Тульская область;Tula region;71.00;2.00;0.00;0.00;5.00;0.00;0.00
21.03.2020;Калининградская область;Kaliningrad region;39.00;2.00;0.00;0.00;7.00;0.00;1.00
21.03.2020;Санкт-Петербург;St. Petersburg;78.00;2.00;0.00;0.00;16.00;0.00;2.00
21.03.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;2.00;0.00;0.00;2.00;0.00;0.00
21.03.2020;Краснодарский край;Krasnodar region;23.00;2.00;0.00;0.00;5.00;0.00;0.00
21.03.2020;Рязанская область;Ryazan Oblast;62.00;1.00;0.00;0.00;2.00;0.00;0.00
21.03.2020;Ставропольский край;Stavropol region;26.00;1.00;0.00;0.00;1.00;0.00;0.00
21.03.2020;Курганская область;Kurgan region;45.00;1.00;0.00;0.00;1.00;0.00;0.00
21.03.2020;Челябинская область;Chelyabinsk region;74.00;1.00;0.00;0.00;1.00;0.00;0.00
21.03.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;1.00;0.00;0.00;2.00;0.00;0.00
21.03.2020;Красноярский край;Krasnoyarsk region;24.00;1.00;0.00;0.00;5.00;0.00;0.00
21.03.2020;Хабаровский край;Khabarovsk region;27.00;1.00;0.00;0.00;4.00;0.00;0.00
21.03.2020;Республика Крым;Republic of Crimea;82.00;1.00;0.00;0.00;1.00;0.00;0.00
22.03.2020;Москва;Moscow;77.00;54.00;0.00;0.00;191.00;0.00;8.00
22.03.2020;Новгородская область;Novgorod region;53.00;1.00;0.00;0.00;1.00;0.00;0.00
22.03.2020;Кировская область;Kirov region;43.00;2.00;0.00;0.00;7.00;0.00;0.00
22.03.2020;Архангельская область;Arkhangelsk region;29.00;1.00;0.00;0.00;2.00;0.00;0.00
22.03.2020;Брянская область;Bryansk region;32.00;1.00;0.00;0.00;1.00;0.00;0.00
22.03.2020;Удмуртская Республика;Udmurt republic;18.00;2.00;0.00;0.00;2.00;0.00;0.00
23.03.2020;Москва;Moscow;77.00;71.00;0.00;1.00;262.00;0.00;9.00
23.03.2020;Московская область;Moscow region;50.00;0.00;0.00;1.00;35.00;0.00;2.00
24.03.2020;Москва;Moscow;77.00;28.00;0.00;0.00;290.00;0.00;9.00
24.03.2020;Санкт-Петербург;St. Petersburg;78.00;5.00;0.00;0.00;21.00;0.00;2.00
24.03.2020;Воронежская область;Voronezh region;36.00;4.00;0.00;0.00;6.00;0.00;0.00
24.03.2020;Свердловская область;Sverdlovsk region;66.00;4.00;0.00;0.00;13.00;0.00;0.00
24.03.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;3.00;0.00;0.00;3.00;0.00;0.00
24.03.2020;Липецкая область;Lipetsk region;48.00;2.00;0.00;0.00;5.00;0.00;3.00
24.03.2020;Орловская область;Oryol Region;57.00;2.00;0.00;0.00;2.00;0.00;0.00
24.03.2020;Ленинградская область;Leningrad region;47.00;2.00;0.00;0.00;3.00;0.00;0.00
24.03.2020;Приморский край;Primorsky Krai;25.00;2.00;0.00;0.00;2.00;0.00;0.00
24.03.2020;Калужская область;Kaluga region;40.00;1.00;0.00;0.00;2.00;0.00;0.00
24.03.2020;Чеченская Республика;Chechen Republic;95.00;1.00;0.00;0.00;1.00;0.00;0.00
24.03.2020;Волгоградская область;Volgograd region;34.00;1.00;0.00;0.00;1.00;0.00;0.00
24.03.2020;Республика Татарстан;Republic of Tatarstan;16.00;1.00;0.00;0.00;7.00;0.00;0.00
24.03.2020;Самарская область;Samara Region;63.00;1.00;0.00;0.00;10.00;0.00;0.00
24.03.2020;Московская область;Moscow region;50.00;0.00;0.00;1.00;35.00;0.00;3.00
24.03.2020;Кемеровская область;Kemerovo region;42.00;0.00;0.00;1.00;2.00;0.00;1.00
24.03.2020;Красноярский край;Krasnoyarsk region;24.00;0.00;0.00;3.00;5.00;0.00;3.00
25.03.2020;Москва;Moscow;77.00;120.00;0.00;5.00;410.00;0.00;14.00
25.03.2020;Московская область;Moscow region;50.00;6.00;0.00;0.00;41.00;0.00;3.00
25.03.2020;Республика Крым;Republic of Crimea;82.00;6.00;0.00;0.00;7.00;0.00;0.00
25.03.2020;Псковская область;Pskov region;60.00;4.00;0.00;0.00;4.00;0.00;0.00
25.03.2020;Краснодарский край;Krasnodar region;23.00;4.00;0.00;0.00;9.00;0.00;0.00
25.03.2020;Оренбургская область;Orenburg region;56.00;3.00;0.00;0.00;4.00;0.00;0.00
25.03.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;3.00;0.00;0.00;10.00;0.00;0.00
25.03.2020;Тульская область;Tula region;71.00;2.00;0.00;0.00;7.00;0.00;0.00
25.03.2020;Республика Коми;Komi Republic;11.00;2.00;0.00;0.00;3.00;0.00;0.00
25.03.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;2.00;0.00;0.00;4.00;0.00;0.00
25.03.2020;Пермский край;Perm;59.00;2.00;0.00;0.00;5.00;0.00;0.00
25.03.2020;Брянская область;Bryansk region;32.00;1.00;0.00;0.00;2.00;0.00;0.00
25.03.2020;Архангельская область;Arkhangelsk region;29.00;1.00;0.00;0.00;3.00;0.00;0.00
25.03.2020;Калининградская область;Kaliningrad region;39.00;1.00;0.00;1.00;8.00;0.00;2.00
25.03.2020;Ставропольский край;Stavropol region;26.00;1.00;0.00;0.00;2.00;0.00;0.00
25.03.2020;Ростовская область;Rostov region;61.00;1.00;0.00;0.00;1.00;0.00;0.00
25.03.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;1.00;0.00;0.00;4.00;0.00;0.00
25.03.2020;Нижегородская область;Nizhny Novgorod Region;52.00;1.00;0.00;0.00;8.00;0.00;1.00
25.03.2020;Пензенская область;Penza region;58.00;1.00;0.00;0.00;2.00;0.00;0.00
25.03.2020;Челябинская область;Chelyabinsk region;74.00;1.00;0.00;0.00;2.00;0.00;0.00
26.03.2020;Москва;Moscow;77.00;136.00;2.00;1.00;546.00;2.00;15.00
26.03.2020;Свердловская область;Sverdlovsk region;66.00;7.00;0.00;0.00;20.00;0.00;0.00
26.03.2020;Санкт-Петербург;St. Petersburg;78.00;5.00;0.00;0.00;26.00;0.00;2.00
26.03.2020;Пермский край;Perm;59.00;5.00;0.00;0.00;10.00;0.00;0.00
26.03.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;4.00;0.00;0.00;14.00;0.00;0.00
26.03.2020;Ставропольский край;Stavropol region;26.00;3.00;0.00;0.00;5.00;0.00;0.00
26.03.2020;Республика Татарстан;Republic of Tatarstan;16.00;3.00;0.00;0.00;10.00;0.00;0.00
26.03.2020;Челябинская область;Chelyabinsk region;74.00;3.00;0.00;0.00;5.00;0.00;0.00
26.03.2020;Красноярский край;Krasnoyarsk region;24.00;3.00;0.00;0.00;8.00;0.00;3.00
26.03.2020;Псковская область;Pskov region;60.00;2.00;0.00;0.00;6.00;0.00;0.00
26.03.2020;Самарская область;Samara Region;63.00;2.00;0.00;0.00;12.00;0.00;0.00
26.03.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;2.00;0.00;0.00;4.00;0.00;0.00
26.03.2020;Республика Бурятия;The Republic of Buryatia;3.00;2.00;0.00;0.00;2.00;0.00;0.00
26.03.2020;Республика Хакасия;The Republic of Khakassia;19.00;1.00;0.00;0.00;2.00;0.00;0.00
26.03.2020;Кемеровская область;Kemerovo region;42.00;1.00;0.00;0.00;3.00;0.00;1.00
26.03.2020;Новосибирская область;Novosibirsk region;54.00;1.00;0.00;0.00;5.00;0.00;0.00
26.03.2020;Томская область;Tomsk region;70.00;1.00;0.00;0.00;2.00;0.00;0.00
26.03.2020;Хабаровский край;Khabarovsk region;27.00;1.00;0.00;0.00;5.00;0.00;0.00
26.03.2020;Московская область;Moscow region;50.00;0.00;0.00;5.00;41.00;0.00;8.00
27.03.2020;Волгоградская область;Volgograd region;34.00;3.00;0.00;0.00;4.00;0.00;0.00
27.03.2020;Ивановская область;Ivanovo region;37.00;1.00;0.00;0.00;2.00;0.00;0.00
27.03.2020;Кировская область;Kirov region;43.00;1.00;0.00;0.00;8.00;0.00;0.00
27.03.2020;Москва;Moscow;77.00;157.00;1.00;3.00;703.00;3.00;18.00
27.03.2020;Московская область;Moscow region;50.00;8.00;0.00;1.00;49.00;0.00;9.00
27.03.2020;Орловская область;Oryol Region;57.00;1.00;0.00;0.00;3.00;0.00;0.00
27.03.2020;Республика Дагестан;The Republic of Dagestan;5.00;1.00;0.00;0.00;1.00;0.00;0.00
27.03.2020;Республика Крым;Republic of Crimea;82.00;7.00;0.00;0.00;14.00;0.00;0.00
27.03.2020;Республика Мордовия;The Republic of Mordovia;13.00;2.00;0.00;0.00;2.00;0.00;0.00
27.03.2020;Республика Татарстан;Republic of Tatarstan;16.00;1.00;0.00;1.00;11.00;0.00;1.00
27.03.2020;Ростовская область;Rostov region;61.00;1.00;0.00;0.00;2.00;0.00;0.00
27.03.2020;Самарская область;Samara Region;63.00;2.00;0.00;0.00;14.00;0.00;0.00
27.03.2020;Санкт-Петербург;St. Petersburg;78.00;0.00;0.00;3.00;26.00;0.00;5.00
27.03.2020;Севастополь;Sevastopol;92.00;5.00;0.00;0.00;5.00;0.00;0.00
27.03.2020;Тульская область;Tula region;71.00;1.00;0.00;0.00;8.00;0.00;0.00
27.03.2020;Удмуртская Республика;Udmurt republic;18.00;2.00;0.00;0.00;4.00;0.00;0.00
27.03.2020;Чеченская Республика;Chechen Republic;95.00;2.00;0.00;0.00;3.00;0.00;0.00
27.03.2020;Ярославская область;Yaroslavl region;76.00;1.00;0.00;0.00;2.00;0.00;0.00
28.03.2020;Брянская область;Bryansk region;32.00;1.00;0.00;0.00;3.00;0.00;0.00
28.03.2020;Ивановская область;Ivanovo region;37.00;5.00;0.00;0.00;7.00;0.00;0.00
28.03.2020;Калининградская область;Kaliningrad region;39.00;3.00;0.00;0.00;11.00;0.00;2.00
28.03.2020;Кемеровская область;Kemerovo region;42.00;0.00;0.00;1.00;3.00;0.00;2.00
28.03.2020;Кировская область;Kirov region;43.00;0.00;0.00;2.00;8.00;0.00;2.00
28.03.2020;Костромская область;Kostroma region;44.00;1.00;0.00;0.00;1.00;0.00;0.00
28.03.2020;Краснодарский край;Krasnodar region;23.00;8.00;0.00;0.00;17.00;0.00;0.00
28.03.2020;Красноярский край;Krasnoyarsk region;24.00;4.00;0.00;0.00;12.00;0.00;3.00
28.03.2020;Ленинградская область;Leningrad region;47.00;4.00;0.00;0.00;7.00;0.00;0.00
28.03.2020;Липецкая область;Lipetsk region;48.00;3.00;0.00;0.00;8.00;0.00;3.00
28.03.2020;Москва;Moscow;77.00;114.00;0.00;0.00;817.00;3.00;18.00
28.03.2020;Московская область;Moscow region;50.00;36.00;0.00;0.00;85.00;0.00;9.00
28.03.2020;Нижегородская область;Nizhny Novgorod Region;52.00;3.00;0.00;0.00;11.00;0.00;1.00
28.03.2020;Новосибирская область;Novosibirsk region;54.00;2.00;0.00;0.00;7.00;0.00;0.00
28.03.2020;Оренбургская область;Orenburg region;56.00;2.00;0.00;0.00;6.00;0.00;0.00
28.03.2020;Пермский край;Perm;59.00;1.00;0.00;0.00;11.00;0.00;0.00
28.03.2020;Республика Адыгея;Republic of Adygea;1.00;1.00;0.00;0.00;1.00;0.00;0.00
28.03.2020;Республика Бурятия;The Republic of Buryatia;3.00;6.00;0.00;0.00;8.00;0.00;0.00
28.03.2020;Республика Крым;Republic of Crimea;82.00;1.00;0.00;0.00;15.00;0.00;0.00
28.03.2020;Республика Татарстан;Republic of Tatarstan;16.00;3.00;0.00;0.00;14.00;0.00;1.00
28.03.2020;Самарская область;Samara Region;63.00;0.00;0.00;1.00;14.00;0.00;1.00
28.03.2020;Санкт-Петербург;St. Petersburg;78.00;11.00;0.00;0.00;37.00;0.00;5.00
28.03.2020;Саратовская область;Saratov region;64.00;1.00;0.00;0.00;2.00;0.00;0.00
28.03.2020;Сахалинская область;Sakhalin region;65.00;4.00;0.00;0.00;4.00;0.00;0.00
28.03.2020;Свердловская область;Sverdlovsk region;66.00;4.00;0.00;0.00;24.00;0.00;0.00
28.03.2020;Смоленская область;Smolensk region;67.00;1.00;0.00;0.00;1.00;0.00;0.00
28.03.2020;Тверская область;Tver region;69.00;0.00;0.00;2.00;3.00;0.00;2.00
28.03.2020;Тульская область;Tula region;71.00;3.00;0.00;0.00;11.00;0.00;0.00
28.03.2020;Челябинская область;Chelyabinsk region;74.00;4.00;0.00;0.00;9.00;0.00;0.00
28.03.2020;Чеченская Республика;Chechen Republic;95.00;2.00;0.00;0.00;5.00;0.00;0.00
29.03.2020;Алтайский край;Altai region;22.00;1.00;0.00;0.00;1.00;0.00;0.00
29.03.2020;Амурская область;Amurskaya Oblast;28.00;1.00;0.00;0.00;1.00;0.00;0.00
29.03.2020;Белгородская область;Belgorod region;31.00;1.00;0.00;0.00;2.00;0.00;0.00
29.03.2020;Вологодская область;Vologda Region;35.00;2.00;0.00;0.00;2.00;0.00;0.00
29.03.2020;Иркутская область;Irkutsk region;38.00;1.00;0.00;0.00;1.00;0.00;0.00
29.03.2020;Калининградская область;Kaliningrad region;39.00;0.00;0.00;0.00;11.00;0.00;2.00
29.03.2020;Кировская область;Kirov region;43.00;1.00;0.00;0.00;9.00;0.00;2.00
29.03.2020;Краснодарский край;Krasnodar region;23.00;0.00;0.00;1.00;17.00;0.00;1.00
29.03.2020;Ленинградская область;Leningrad region;47.00;2.00;0.00;0.00;9.00;0.00;0.00
29.03.2020;Липецкая область;Lipetsk region;48.00;1.00;0.00;0.00;9.00;0.00;3.00
29.03.2020;Москва;Moscow;77.00;197.00;5.00;10.00;1014.00;8.00;28.00
29.03.2020;Московская область;Moscow region;50.00;27.00;0.00;1.00;112.00;0.00;10.00
29.03.2020;Мурманская область;Murmansk region;51.00;2.00;0.00;0.00;3.00;0.00;0.00
29.03.2020;Нижегородская область;Nizhny Novgorod Region;52.00;0.00;0.00;0.00;11.00;0.00;1.00
29.03.2020;Новгородская область;Novgorod region;53.00;2.00;0.00;0.00;3.00;0.00;0.00
29.03.2020;Новосибирская область;Novosibirsk region;54.00;1.00;0.00;0.00;8.00;0.00;0.00
29.03.2020;Омская область;Omsk region;55.00;3.00;0.00;0.00;3.00;0.00;0.00
29.03.2020;Оренбургская область;Orenburg region;56.00;0.00;1.00;0.00;6.00;1.00;0.00
29.03.2020;Пензенская область;Penza region;58.00;5.00;0.00;0.00;7.00;0.00;0.00
29.03.2020;Псковская область;Pskov region;60.00;0.00;1.00;0.00;6.00;1.00;0.00
29.03.2020;Республика Башкортостан;Republic of Bashkortostan;2.00;1.00;0.00;0.00;5.00;0.00;0.00
29.03.2020;Республика Бурятия;The Republic of Buryatia;3.00;5.00;0.00;0.00;13.00;0.00;0.00
29.03.2020;Республика Марий Эл;Mari El Republic;12.00;2.00;0.00;0.00;2.00;0.00;0.00
29.03.2020;Республика Мордовия;The Republic of Mordovia;13.00;1.00;0.00;0.00;3.00;0.00;0.00
29.03.2020;Республика Хакасия;The Republic of Khakassia;19.00;1.00;0.00;0.00;3.00;0.00;0.00
29.03.2020;Республика Коми;Komi Republic;11.00;4.00;0.00;1.00;7.00;0.00;1.00
29.03.2020;Рязанская область;Ryazan Oblast;62.00;1.00;0.00;0.00;3.00;0.00;0.00
29.03.2020;Санкт-Петербург;St. Petersburg;78.00;5.00;1.00;0.00;42.00;1.00;5.00
29.03.2020;Саратовская область;Saratov region;64.00;2.00;0.00;0.00;4.00;0.00;0.00
29.03.2020;Свердловская область;Sverdlovsk region;66.00;0.00;0.00;1.00;24.00;0.00;1.00
29.03.2020;Тамбовская область;Tambov Region;68.00;0.00;0.00;3.00;3.00;0.00;3.00
29.03.2020;Томская область;Tomsk region;70.00;1.00;0.00;1.00;3.00;0.00;1.00
29.03.2020;Тюменская область;Tyumen region;72.00;1.00;0.00;0.00;4.00;0.00;1.00
29.03.2020;Хабаровский край;Khabarovsk region;27.00;2.00;0.00;0.00;7.00;0.00;0.00
29.03.2020;Ханты-Мансийский АО;Khanty-Mansiysk;86.00;1.00;0.00;0.00;5.00;0.00;0.00
29.03.2020;Челябинская область;Chelyabinsk region;74.00;5.00;0.00;0.00;14.00;0.00;0.00
29.03.2020;Чеченская Республика;Chechen Republic;95.00;4.00;0.00;0.00;9.00;0.00;0.00
29.03.2020;Республика Саха (Якутия);The Republic of Sakha (Yakutia);14.00;1.00;0.00;0.00;15.00;0.00;0.00
29.03.2020;Ярославская область;Yaroslavl region;76.00;1.00;0.00;0.00;3.00;0.00;0.00
30.03.2020;Архангельская область;Arkhangelsk region;29.00;4.00;0.00;0.00;7.00;0.00;0.00
30.03.2020;Астраханская область;Astrakhan region;30.00;2.00;0.00;0.00;2.00;0.00;0.00
30.03.2020;Белгородская область;Belgorod region;31.00;3.00;0.00;0.00;5.00;0.00;0.00
30.03.2020;Владимирская область;Vladimir region;33.00;2.00;0.00;0.00;2.00;0.00;0.00
30.03.2020;Ивановская область;Ivanovo region;37.00;2.00;0.00;0.00;9.00;0.00;0.00
30.03.2020;Иркутская область;Irkutsk region;38.00;1.00;0.00;0.00;2.00;0.00;0.00
30.03.2020;Кабардино-Балкарская Республика;Kabardino-Balkar Republic;7.00;2.00;0.00;0.00;6.00;0.00;0.00
30.03.2020;Калининградская область;Kaliningrad region;39.00;1.00;0.00;0.00;12.00;0.00;2.00
30.03.2020;Калужская область;Kaluga region;40.00;1.00;0.00;0.00;3.00;0.00;0.00
30.03.2020;Кировская область;Kirov region;43.00;3.00;0.00;0.00;12.00;0.00;2.00
30.03.2020;Красноярский край;Krasnoyarsk region;24.00;2.00;0.00;0.00;14.00;0.00;3.00
30.03.2020;Ленинградская область;Leningrad region;47.00;2.00;0.00;0.00;11.00;0.00;0.00
30.03.2020;Липецкая область;Lipetsk region;48.00;1.00;0.00;0.00;10.00;0.00;3.00
30.03.2020;Москва;Moscow;77.00;212.00;0.00;0.00;1226.00;8.00;28.00
30.03.2020;Московская область;Moscow region;50.00;7.00;0.00;4.00;119.00;0.00;14.00
